"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2012",8.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2011",11.061,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2011",35.326,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2011",10.669,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2011",12.359,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2011",43.323,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2011",11.804,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2011",9.601,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2011",23.993,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2011",9.398,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2010",12.342,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2010",34.332,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2010",11.921,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2010",13.844,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2010",37.458,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2010",13.397,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2010",10.648,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2010",30.87,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2010",10.257,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2009",9.617,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2009",26.143,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2009",9.285,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2009",10.506,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2009",25.667,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2009",10.214,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2009",8.625,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2009",26.632,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2009",8.248,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2008",7.957,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Finland","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2008",20.012,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
